text_id,filename,mean_icd,min_icd,max_icd,min_inter,max_inter,mean_inter,silhouette,davies_bouldin,sdbw,cvnn,uniqueness_ratio,total_clusters,cluster_distribution,human,bot
human_by_20k,part_1268.txt,12.08830909778465,1.5332986431549167,22.222820749299515,3.854788045381169,5.715972169573206,4.693466036080418,0.027433343,4.003246860460868,0.4793001736569551,0.773243757013369,0.3782246199117214,4,"[1509.0, 1104.0, 1166.0, 992.0]",1,0
human_by_20k,part_1269.txt,11.81715854143908,2.169977607768087,21.44899116034625,4.280863572605019,5.552976587625998,4.805064019319097,0.02825506,3.68777247867445,0.4248372714363316,0.7677742228959101,0.3424629110903621,5,"[670.0, 996.0, 821.0, 794.0, 748.0]",1,0
human_by_20k,part_1270.txt,12.040531697233924,2.167943539666317,22.04588492815094,4.06864451276858,6.062015465717474,4.950375719033843,0.027898597,3.778154265852113,0.426530607112516,0.7699674602670996,0.3529695799130855,5,"[849.0, 1014.0, 753.0, 1140.0, 688.0]",1,0
human_by_20k,part_1279.txt,12.291403625494254,3.776791851445272,20.69636444165303,4.189182536209169,9.690191460997152,6.404238937658224,0.032667264,3.599276367278799,0.4161839249616934,0.7485649804065495,0.260811857095454,5,"[736.0, 705.0, 309.0, 705.0, 665.0]",1,0
human_by_20k,part_1281.txt,12.163666377015057,2.2621251712820043,21.91462324032637,4.113647320450205,6.241176451049281,4.840084323749158,0.0248204,3.8215927510451535,0.4294735756884157,0.7701746275236334,0.3301536298825183,5,"[1093.0, 990.0, 921.0, 623.0, 623.0]",1,0
human_by_20k,part_1282.txt,12.146509168140582,2.2711373941356925,22.07158096208816,3.961889574496825,5.810754767287858,4.83946277754576,0.024062801,3.864400723255905,0.4270001633292761,0.7706377266323785,0.3674302788844621,5,"[1085.0, 988.0, 766.0, 737.0, 855.0]",1,0
human_by_20k,part_1283.txt,12.010337034515723,1.5763989825795357,22.648588284098707,3.97740150428868,5.015652455233752,4.540097454762419,0.031831644,3.950306584372173,0.4791907683144282,0.7725122714067763,0.3919709501714747,4,"[1263.0, 1203.0, 837.0, 1535.0]",1,0
human_by_20k,part_1284.txt,12.01709320494414,1.9581093684289208,22.01526086864473,4.23858806407864,6.103444650153347,4.94508136499665,0.03447707,3.872249731208068,0.4245797765036895,0.766912754517159,0.3662833632239687,5,"[532.0, 928.0, 1090.0, 875.0, 909.0]",1,0
human_by_20k,part_1286.txt,12.02367564293414,2.530493961152444,21.19312555626471,4.148778976314924,6.280910602316305,5.106024816398545,0.025287954,3.786264649179164,0.3877335785276861,0.7654317894282524,0.370050547598989,6,"[652.0, 921.0, 571.0, 1010.0, 692.0, 571.0]",1,0
human_by_20k,part_1294.txt,11.800047570319666,1.935371563237892,21.494755877971905,4.185612428532842,6.457411702479602,5.000264393006978,0.03676909,3.7781762316521736,0.4200624076803804,0.7699785598731829,0.3761682242990654,5,"[802.0, 917.0, 762.0, 1169.0, 950.0]",1,0
human_by_20k,part_1297.txt,12.326806528567689,2.5474503513722424,22.16116313920394,3.87288683503884,6.147782200124194,5.130640921507625,0.030326962,3.8709786184697066,0.4251919194620099,0.764102632454253,0.3411098310291858,5,"[884.0, 679.0, 750.0, 1004.0, 1030.0]",1,0
human_by_20k,part_1300.txt,12.34782789838907,1.989505302698349,22.335760280374767,4.233160892502298,5.624072560746916,4.791474017581209,0.03125507,3.883640859757644,0.4781317824737341,0.7678286658790101,0.3540589042541961,4,"[1118.0, 828.0, 1044.0, 1125.0]",1,0
human_by_20k,part_1302.txt,11.862868207108724,2.4962685681624928,20.64789234275449,3.973934090163133,6.041435892451215,4.835145465918972,0.025243599,3.8045532457750735,0.4264258891381105,0.763522334041408,0.2908593842862237,5,"[803.0, 489.0, 590.0, 616.0, 620.0]",1,0
human_by_20k,part_1303.txt,11.91929703313939,3.038461385489086,20.413060743639686,4.062859641321769,7.1360002200972525,5.408065957390036,0.017182233,3.6629534472737,0.3557917110187921,0.7595044549650309,0.2934324384291102,7,"[383.0, 605.0, 397.0, 459.0, 316.0, 572.0, 624.0]",1,0
human_by_20k,part_1304.txt,12.135987982366078,2.224668076397844,21.87420907843709,3.947695311856727,6.163184962104559,5.103845837648402,0.028191935,3.8405212948151295,0.4270278002866299,0.764176567551089,0.2826369344013856,5,"[441.0, 901.0, 833.0, 466.0, 770.0]",1,0
human_by_20k,part_1305.txt,12.115709101565765,2.498178816281067,21.628271067523748,3.8091887486889258,6.082406764301435,4.88805543270044,0.02601152,3.986040142693053,0.4296449942012862,0.7648668162726796,0.2930768317301983,5,"[593.0, 652.0, 549.0, 738.0, 619.0]",1,0
human_by_20k,part_1306.txt,11.911018454587198,2.9066503871966702,21.084704179300136,3.907857127489306,6.265991441105751,4.8541100724388055,0.022908282,3.845730733473592,0.4275783981036361,0.7628498637499854,0.2683130517776187,5,"[547.0, 488.0, 530.0, 805.0, 548.0]",1,0
human_by_20k,part_1308.txt,12.22169400015175,2.299141712971612,21.84530651924284,3.9546880256890944,5.994966495834136,5.055587466289873,0.028853733,3.824651135441534,0.4289952002114489,0.7674055132877936,0.3587425931505473,5,"[990.0, 813.0, 646.0, 1335.0, 630.0]",1,0
human_by_20k,part_1311.txt,12.099426834039951,1.833394291215604,22.251381843900887,4.150410453791915,5.611753700929132,4.96590853134777,0.035010442,3.814014156781975,0.4219302970550059,0.7674585300260419,0.3493748759674538,5,"[828.0, 888.0, 927.0, 953.0, 815.0]",1,0
human_by_20k,part_1313.txt,12.375786442010272,2.2793052952239394,21.900142296123818,4.021665910609413,5.803131419244519,5.070576604146224,0.030218583,3.866112996457643,0.4270801377014188,0.7676570482770046,0.3668331864041532,5,"[1082.0, 721.0, 1113.0, 964.0, 707.0]",1,0
human_by_20k,part_1315.txt,11.463344391994172,1.876348608780864,20.562546930612427,4.117454993182605,5.684407292100817,4.681136886683527,0.03315549,3.737126740149505,0.4225154426600659,0.77208971412508,0.3595459236326109,5,"[808.0, 897.0, 871.0, 796.0, 865.0]",1,0
human_by_20k,part_1316.txt,12.084271991776983,2.093076511260881,21.690101037231965,4.0350759633631785,5.793459421620664,4.9273101868512725,0.023560714,3.831296946650724,0.4276433367324908,0.7677031760256727,0.3712561466249441,5,"[637.0, 824.0, 625.0, 877.0, 1153.0]",1,0
human_by_20k,part_1317.txt,12.162402051100717,1.34155874833605,22.61120874633752,4.095080399292002,5.651999159223852,4.659164731649527,0.027648918,3.900460165441928,0.4783068213439042,0.7689857594076657,0.3425556858147714,4,"[884.0, 928.0, 873.0, 980.0]",1,0
human_by_20k,part_1318.txt,11.8769520666719,1.898897020596724,21.540824325480727,3.8639011381387935,5.914164353787939,4.840392116713233,0.026799649,3.895665306108822,0.4257072062606807,0.768481452204612,0.3746336888993084,5,"[717.0, 806.0, 565.0, 903.0, 905.0]",1,0
human_by_20k,part_1319.txt,12.00739264521513,1.986836828567028,21.313957419831247,4.048521053197518,5.905136174191856,4.833548258288049,0.022818461,3.802104210239672,0.4274633590183433,0.766024639000195,0.3521262498494157,5,"[669.0, 779.0, 748.0, 881.0, 566.0]",1,0
human_by_20k,part_1320.txt,11.934854265867935,2.2340865843589817,21.553730700739365,3.950293556468896,6.127865927957968,4.905013665627196,0.020937592,3.839253015651858,0.4270945462419583,0.7664788417831034,0.3591004919184821,5,"[873.0, 856.0, 623.0, 607.0, 818.0]",1,0
human_by_20k,part_1321.txt,12.066592194712763,1.6877009109395016,22.208437761108755,4.073557839036988,5.467710209753198,4.587561996589257,0.025753453,3.886494767905254,0.4789267649733483,0.7676239571219415,0.3442401960784313,4,"[844.0, 935.0, 839.0, 889.0]",1,0
human_by_20k,part_1324.txt,11.90602260037167,1.4001058754953646,21.82583446915468,4.027339724257007,5.6439673320508295,4.717528352762926,0.028409168,3.854177485054207,0.4242461850753508,0.7688980365589035,0.3535520415388246,5,"[728.0, 777.0, 739.0, 820.0, 659.0]",1,0
human_by_20k,part_1328.txt,12.25929437581933,1.8663097299252565,22.330259865665667,4.139549662965833,5.992417902339276,5.003380025969742,0.034263045,3.8599575956980097,0.4234627869193857,0.7661322283561373,0.3666733952361728,5,"[680.0, 886.0, 640.0, 1194.0, 1081.0]",1,0
human_by_20k,part_1331.txt,12.07725137054015,2.1112437482695308,22.05117944372951,4.192607177402792,5.769850580971502,4.82221658657395,0.034071133,3.912852254637577,0.4254802134665477,0.771520800333745,0.4070223617104747,5,"[905.0, 911.0, 1073.0, 1014.0, 1175.0]",1,0
human_by_20k,part_1332.txt,11.844843829914938,2.418012979567236,21.097644570856616,4.11999075372897,5.941997547973754,4.917157291082388,0.028394096,3.671446307948409,0.4264723718115368,0.7655658972880168,0.324054462934947,5,"[836.0, 1003.0, 734.0, 615.0, 711.0]",1,0
human_by_20k,part_1335.txt,12.077048345791162,1.6264715392417086,21.75972662648876,4.086514051406496,5.120673333911993,4.617004248475057,0.031779442,3.9083082634914255,0.4767791843067387,0.7701208890143459,0.3430766161213088,4,"[1049.0, 915.0, 1270.0, 1115.0]",1,0
human_by_20k,part_1336.txt,12.234928077144607,2.023114416529922,21.87366650527847,3.9738465226166193,6.38180148183373,5.063975479621636,0.03171783,3.8975760574363054,0.4236772170308926,0.766299450367889,0.3325807401590262,5,"[783.0, 799.0, 802.0, 792.0, 1179.0]",1,0
human_by_20k,part_1337.txt,12.12619146936112,2.240167099389172,21.46547645527886,4.128110414902597,5.755796435859968,4.775340020424833,0.030229092,3.910269843411275,0.4261607297240273,0.7692154068964754,0.35150955021565,5,"[868.0, 691.0, 863.0, 985.0, 893.0]",1,0
human_by_20k,part_1338.txt,12.083552793155498,1.914643382481052,21.98897381995087,3.936704554857593,5.849410741898309,4.829505008529032,0.028270263,3.901141447969143,0.4297319342233348,0.7706264776049401,0.4123309897241752,5,"[800.0, 850.0, 1201.0, 850.0, 896.0]",1,0
human_by_20k,part_1340.txt,11.777212919102464,2.0560135978681133,21.820103766149373,3.935803247379184,5.216074578132517,4.608585331410648,0.026568715,3.881125093040179,0.4258386384891406,0.7730008544255648,0.4204655153920412,5,"[903.0, 855.0, 891.0, 881.0, 1256.0]",1,0
human_by_20k,part_1342.txt,12.411541829202942,3.0239809750549123,21.743474811837025,4.299921104147255,5.8224045711398364,5.147648544838243,0.03571468,3.692625002255895,0.4258263778107797,0.760692385489922,0.2881096002453737,5,"[731.0, 685.0, 598.0, 818.0, 845.0]",1,0
human_by_20k,part_1347.txt,12.16417634220636,2.3834555179473944,22.077919944992694,4.0684092190380685,5.703228694733475,4.974002450579926,0.028132329,3.818043191987017,0.4234418860273699,0.7654487672526069,0.3411727146961796,5,"[804.0, 762.0, 737.0, 788.0, 898.0]",1,0
human_by_20k,part_1348.txt,11.478299764096764,2.3675227735359647,21.29715810425696,4.115123530501324,5.275026819394165,4.702962863224606,0.036060635,3.740612307433459,0.4219179104578966,0.7665296008826641,0.2588841506751954,5,"[745.0, 861.0, 675.0, 703.0, 666.0]",1,0
human_by_20k,part_1349.txt,11.393174444603996,2.1858810028975024,21.658635837375908,3.902195110809657,5.434918968310656,4.702304008834253,0.030987494,3.734281601236815,0.4249058116830193,0.7678119225555633,0.3010355787962678,5,"[861.0, 735.0, 534.0, 672.0, 796.0]",1,0
human_by_20k,part_1350.txt,11.319169696426531,2.2428250800400464,20.19778081436057,4.205799344555636,5.474530441013169,4.784209176662021,0.03677804,3.572148130749428,0.4213762913420075,0.763264449688454,0.2576720736519071,5,"[607.0, 769.0, 494.0, 592.0, 640.0]",1,0
human_by_20k,part_1351.txt,11.94915952699032,2.461983743788862,21.29763036008321,4.026481637861854,6.182199971052567,4.9673468992018055,0.020492883,3.7502590650723184,0.4278061832608323,0.7669710855619452,0.3606146469049694,5,"[857.0, 583.0, 950.0, 758.0, 799.0]",1,0
human_by_20k,part_1353.txt,11.826125379977949,3.0360372535950715,20.77916810286228,3.892960589955063,7.056668594773734,5.195228343285664,0.017821712,3.643108134570189,0.389269572822562,0.7634686113896558,0.3250031875557822,6,"[476.0, 612.0, 573.0, 606.0, 478.0, 415.0]",1,0
human_by_20k,part_1354.txt,12.062962044038668,1.9107431896960605,21.71455170932969,3.982300981082101,5.769364025007843,4.9450677415943805,0.028151039,3.820252789617335,0.4242134003589041,0.7687940443159715,0.3826349801959558,5,"[832.0, 788.0, 1041.0, 1077.0, 607.0]",1,0
human_by_20k,part_1356.txt,12.356630064765383,2.062018862433644,22.67199854662192,4.15252302632522,5.617039653076585,4.797023108692138,0.033288613,3.948730334549901,0.4788029457998605,0.7682585833902458,0.3405790038015401,4,"[1111.0, 1341.0, 1016.0, 929.0]",1,0
human_by_20k,part_1359.txt,12.049018671915146,2.191785280771127,21.75093773950875,4.077492831420246,5.954552490821158,4.951398256747231,0.031681925,3.835295715970439,0.4261016186221491,0.7683077876904515,0.3201980606560759,5,"[806.0, 794.0, 1029.0, 686.0, 524.0]",1,0
human_by_20k,part_1360.txt,12.024378996948563,2.002459714932497,22.32385997537425,4.124915466564941,5.572388769963462,4.886278562375212,0.03145425,3.7597626074935855,0.4223640866843927,0.76731771544567,0.3547387541403996,5,"[648.0, 838.0, 800.0, 882.0, 848.0]",1,0
human_by_20k,part_1361.txt,12.325771585928806,2.1472647438460486,21.4882277280221,4.152723443728796,5.8278492991162345,5.0047390039392665,0.027614411,3.790074498514564,0.4251374124642927,0.7657581170130718,0.3137585464081671,5,"[623.0, 978.0, 1009.0, 810.0, 869.0]",1,0
human_by_20k,part_1362.txt,12.343597389477832,2.4216309036604144,21.5702464633032,3.9080242699772514,5.834661661518668,5.068733499672482,0.02847957,3.778230373018,0.4279641888471853,0.7646851311784998,0.3022672455378678,5,"[1094.0, 717.0, 990.0, 671.0, 628.0]",1,0
human_by_20k,part_1363.txt,12.196847850606986,2.096259974627946,21.967836635033105,3.9222993757594686,6.049790131560407,5.143025401409606,0.03289342,3.9019969039512272,0.424518086940471,0.7650891776996624,0.3191758188356497,5,"[735.0, 965.0, 642.0, 797.0, 894.0]",1,0
human_by_20k,part_1365.txt,12.229695496364254,2.1600173869146886,22.8155653241235,4.072371659874386,5.671757365484542,4.88656753262644,0.035086196,3.80870118037749,0.4783316529056968,0.7657830666969585,0.3044130891624136,4,"[1277.0, 792.0, 950.0, 888.0]",1,0
human_by_20k,part_1366.txt,12.210175116430282,2.02931698764844,22.51449031470468,3.9087764367003945,5.7884021186481895,4.917907408320273,0.030093353,3.823225033694378,0.4789741293404066,0.7666129515104166,0.3289931418348076,4,"[841.0, 1109.0, 1006.0, 1183.0]",1,0
human_by_20k,part_1367.txt,12.028189223932625,2.785974066489392,21.357352739118163,4.279243722609143,6.612483685618176,5.286207872159688,0.026804304,3.67021154527489,0.38530522280419,0.7640430069730813,0.3567306683453992,6,"[552.0, 657.0, 611.0, 855.0, 751.0, 809.0]",1,0
human_by_20k,part_1368.txt,12.243257861044746,2.1468882197344348,22.46673641056585,4.058501959749963,5.790298076410565,4.935650062887291,0.03476907,3.7831130007865625,0.4789713722682154,0.7666982002262452,0.351896074123603,4,"[1154.0, 1485.0, 1196.0, 778.0]",1,0
human_by_20k,part_1369.txt,12.379712039463342,2.647808729497648,21.44189638687232,3.99271784898247,6.383718916928291,5.217329126525868,0.03249603,3.783659816141866,0.4270151405236974,0.7607918488769441,0.306360201511335,5,"[799.0, 789.0, 729.0, 821.0, 526.0]",1,0
human_by_20k,part_1370.txt,12.171095482891436,3.2260185055505133,20.719198148622432,4.027349651101594,9.443418531668195,6.3933261648942725,0.03219397,3.6096341076905736,0.4120520163308612,0.748816324984259,0.2946923438233912,5,"[1024.0, 1067.0, 421.0, 851.0, 741.0]",1,0
human_by_20k,part_1372.txt,11.984644839670205,1.822250277756457,22.233582692274258,3.9075670881196274,6.275749955714382,4.975191327770434,0.029354535,3.7938957862571776,0.4255884512620846,0.7707361191585616,0.3591937069813176,5,"[1100.0, 937.0, 798.0, 632.0, 1212.0]",1,0
human_by_20k,part_1375.txt,12.140586909721584,2.448638877689751,21.91968222886259,4.040687739302555,6.163075164090511,4.99332448777068,0.02825667,3.863578816114983,0.4287208700946736,0.7689973412044928,0.3862540192926045,5,"[1213.0, 1125.0, 625.0, 789.0, 897.0]",1,0
human_by_20k,part_1379.txt,11.921491196138565,2.5636397512235183,21.351672862996374,3.9190510753537033,5.69139806062662,4.918201635602365,0.024100455,3.817351205235397,0.4248204992954452,0.764137429197604,0.2883845126835781,5,"[672.0, 650.0, 649.0, 986.0, 751.0]",1,0
human_by_20k,part_1381.txt,12.374148403124703,2.059513574100959,22.04032130905411,4.080408597583404,5.075037378402683,4.693855173955702,0.03302724,3.935231453252407,0.4768027094116205,0.7644839076423843,0.2751611845699923,4,"[879.0, 672.0, 763.0, 975.0]",1,0
human_by_20k,part_1384.txt,12.190570425820656,2.4464913019914083,22.23086634009414,4.2944952843168975,6.010720503348965,4.958705202846156,0.03328794,3.736739406825321,0.4239227462826788,0.7627585837873772,0.2769348324418731,5,"[531.0, 686.0, 573.0, 668.0, 754.0]",1,0
human_by_20k,part_1385.txt,12.230787226161356,2.533828016396237,21.59884077876041,4.217415606375725,6.007610450309672,4.984640337963745,0.03151369,3.766280211884873,0.4253029686402187,0.7631911313852281,0.2825454937008722,5,"[793.0, 657.0, 478.0, 644.0, 707.0]",1,0
human_by_20k,part_1386.txt,12.269084621044442,1.4695304040805863,22.129794215972424,4.241150608326459,5.272873148076517,4.705018843790446,0.032259554,3.8896074700607697,0.4771384891034572,0.7644277757972006,0.288025162884745,4,"[692.0, 815.0, 856.0, 852.0]",1,0
human_by_20k,part_1389.txt,12.21613973658215,1.9919260518263144,22.190841254648262,4.15844931521511,5.356293816831666,4.706200483299201,0.032969475,3.934245267479916,0.4765601963358117,0.7656968255489998,0.2974256988178101,4,"[756.0, 873.0, 918.0, 853.0]",1,0
human_by_20k,part_1392.txt,12.379310042492929,1.7951395353582122,22.103061618889694,4.322800710233979,5.231766273535955,4.694246362577304,0.03583502,3.9309649656057424,0.4791966663989635,0.7666420250707382,0.2984963998305802,4,"[937.0, 812.0, 836.0, 978.0]",1,0
human_by_20k,part_1394.txt,12.268979016227824,2.218783498839752,21.401909201165736,4.259114388513616,6.073787070236364,5.120571700949977,0.035804287,3.7182236087249,0.4224523099037723,0.761423521300844,0.2602654500207383,5,"[579.0, 527.0, 801.0, 726.0, 644.0]",1,0
human_by_20k,part_1395.txt,12.270758415154186,2.3273072782529933,21.46995076734436,4.376895091408079,5.684718979332127,4.9074005434205965,0.032049008,3.7453884810854543,0.4225051955894692,0.7629765818726593,0.2807036361686152,5,"[672.0, 739.0, 600.0, 637.0, 675.0]",1,0
human_by_20k,part_1396.txt,12.458962446786114,1.7574713916722278,22.114765338936625,4.220650805298412,5.482184634695919,4.790737591070709,0.031569134,3.963823875543934,0.4777692804078194,0.7649147340021585,0.2872662697169121,4,"[864.0, 840.0, 937.0, 842.0]",1,0
human_by_20k,part_1399.txt,12.327976001572525,1.9198599489599333,21.23533925450264,4.380908582953349,6.285697305918172,5.016462173832616,0.03049856,3.711755086587917,0.4244089557389395,0.7627212965013273,0.2827860280276092,5,"[624.0, 724.0, 698.0, 839.0, 633.0]",1,0
human_by_20k,part_1401.txt,11.955361121551178,2.180030300240623,21.729107437454736,4.12196159520153,5.354492946274936,4.594506551545226,0.03448629,3.8896599729592944,0.4773251794710182,0.7621909158215306,0.2304383449405981,4,"[619.0, 792.0, 675.0, 686.0]",1,0
human_by_20k,part_1409.txt,12.248407681336449,1.9751632373643464,21.88900993287774,4.12714323015633,6.349594795123855,5.10944582184425,0.030060071,3.818975360972456,0.4282832913151129,0.7692031158207753,0.3786093105480259,5,"[816.0, 780.0, 1450.0, 769.0, 835.0]",1,0
human_by_20k,part_1411.txt,11.941679018460563,2.250294949885432,21.40109758480707,4.253499430556637,6.014871372579288,4.802621077984847,0.031470265,3.8349930743017264,0.4261645946287596,0.7706538425602054,0.3675012272950417,5,"[1090.0, 964.0, 988.0, 954.0, 717.0]",1,0
human_by_20k,part_1423.txt,11.993804639667918,1.9892904798521176,21.79850284236865,4.231533044288391,4.84598291368134,4.533855438472242,0.03560692,3.902394987726056,0.47619575513161,0.7709780585480225,0.3678328981723238,4,"[1100.0, 1034.0, 1168.0, 1032.0]",1,0
human_by_20k,part_1427.txt,11.918953039663094,2.0864708956708635,22.13006445425731,4.008356457502188,5.417500091948217,4.835382895159999,0.030490164,3.815999600269627,0.4257889072295344,0.7683232750911511,0.3405774278215223,5,"[984.0, 726.0, 726.0, 720.0, 782.0]",1,0
human_by_20k,part_1428.txt,11.946698253393397,2.4390536466439414,21.96588918996472,4.092778547745343,5.962770925633064,4.875544861441866,0.024603475,3.825273796225183,0.4264080132511955,0.7699499618756629,0.3620258039668785,5,"[706.0, 1060.0, 1113.0, 865.0, 798.0]",1,0
human_by_20k,part_1429.txt,11.649810026602218,2.082633539915636,20.677470467542243,3.927939252233741,6.064057664202528,4.872916050292821,0.032605607,3.801925108946153,0.4281474012889636,0.7688325749755356,0.3001728442481275,5,"[658.0, 1036.0, 870.0, 713.0, 670.0]",1,0
human_by_20k,part_1430.txt,12.02977565117817,2.386832756360027,21.69568005052919,3.9503010510430814,6.02704681507578,5.046671696314266,0.020000897,3.8231337941706975,0.3893887814247614,0.7696911712535535,0.3295411089866157,6,"[538.0, 626.0, 655.0, 954.0, 796.0, 869.0]",1,0
human_by_20k,part_1435.txt,12.127683165480011,1.611690187142102,22.071615504080984,4.19086671038427,5.295284484123375,4.724647627487334,0.033671483,3.796458925614408,0.4772255137715059,0.7665833650960536,0.329401389042002,4,"[1218.0, 868.0, 879.0, 849.0]",1,0
human_by_20k,part_1439.txt,12.174246552145291,1.5241452040252998,21.917276720039908,4.2478241318429415,5.205861800038214,4.693404802183223,0.03384772,3.824165823786575,0.4774826387779091,0.769694975970759,0.3480798771121351,4,"[1063.0, 862.0, 993.0, 1230.0]",1,0
human_by_20k,part_1440.txt,12.234799176103742,1.9068571133195191,22.12916053057605,4.163359458042018,5.255919029281614,4.72559406376838,0.03312695,3.801374986590046,0.4798216304467612,0.7662250554341099,0.3213945109674684,4,"[941.0, 862.0, 1284.0, 822.0]",1,0
human_by_20k,part_1442.txt,12.164283553802049,2.3530528007028404,21.01955716209305,3.937824925578041,5.934143493685178,4.981268327255593,0.02847993,3.871338960850191,0.42700516555247,0.7674560436310665,0.3456082394092499,5,"[723.0, 649.0, 1217.0, 1061.0, 667.0]",1,0
human_by_20k,part_1443.txt,12.16352778685514,1.4897261879490729,22.79671598833284,4.225205615495617,5.898329328340252,4.805293396422769,0.033598084,3.886760925419055,0.4756929673458733,0.7695734861929633,0.3673292165187186,4,"[1199.0, 1168.0, 1169.0, 1176.0]",1,0
human_by_20k,part_1449.txt,11.433653091122803,2.3252841454864552,21.539583685248044,3.733621173231886,6.37554997376367,4.873359015808383,0.025054323,3.744553884519804,0.4321671614638045,0.7689792942735264,0.3534260690365791,5,"[1277.0, 550.0, 865.0, 894.0, 626.0]",1,0
human_by_20k,part_1452.txt,11.76631686265666,1.587635306701814,22.25065340350394,3.7395020056019215,5.263264699069693,4.576140560024952,0.029385213,3.854586276356893,0.4862947206538144,0.7728980401943739,0.3270474137931034,4,"[782.0, 1161.0, 692.0, 1170.0]",1,0
human_by_20k,part_1453.txt,12.065674197093651,3.407050231130899,21.56226790073444,3.928540200443155,9.001124290166992,5.991585113452592,0.030957365,3.5547884918637123,0.4427423278759814,0.7659477423446859,0.3458991883810337,5,"[1352.0, 854.0, 352.0, 964.0, 517.0]",1,0
human_by_20k,part_1455.txt,11.605901035576492,2.071955988848753,21.68430084717357,3.696079963137831,5.91677813362279,4.781076205659129,0.024054714,3.8420836834774272,0.4341025363056863,0.7700585552896615,0.3373028644995172,5,"[582.0, 968.0, 724.0, 1053.0, 598.0]",1,0
human_by_20k,part_1458.txt,11.571026155983873,1.732601699368041,21.604872192164592,3.7730339592545663,5.453079417873101,4.602948251681738,0.039859623,3.8371260998612833,0.4838858730867619,0.773311004621075,0.335735171261487,4,"[866.0, 739.0, 1350.0, 1089.0]",1,0
human_by_20k,part_1459.txt,11.737838358406623,2.854398637315464,21.60153558499594,3.908828849163188,6.346456583309548,4.846548160846459,0.020797802,3.811738617823772,0.4344484019019554,0.7670357236732323,0.3173154672519348,5,"[780.0, 785.0, 455.0, 853.0, 634.0]",1,0
human_by_20k,part_1461.txt,12.00134775591389,2.920777519422037,21.03036037115212,3.939284953195066,7.797057952091118,5.696678430683065,0.021027807,3.6002953360264134,0.3603600865038519,0.7612114346496334,0.3603761885076478,7,"[775.0, 204.0, 524.0, 503.0, 676.0, 531.0, 827.0]",1,0
human_by_20k,part_1465.txt,12.389944338817951,2.6074184907451947,21.571093399944285,3.95916036889478,5.653148087907505,4.983979655212836,0.0290056,3.928660684091064,0.4289445648120082,0.7641105992637873,0.2987934705464868,5,"[704.0, 638.0, 896.0, 706.0, 852.0]",1,0
human_by_20k,part_1466.txt,11.750427098994148,2.131962418796232,21.182154520296475,3.745727692297166,6.244106159614039,5.027757954131976,0.027032847,3.725571461359401,0.4282098628068463,0.7660579349820664,0.3328630217519106,5,"[553.0, 1105.0, 471.0, 852.0, 530.0]",1,0
human_by_20k,part_1467.txt,11.842515759438292,2.1577921888459928,21.357404256756567,4.11914129303757,6.403479687769142,4.941589138670369,0.033982605,3.784051903164373,0.4250293711822042,0.7637163250152391,0.2801276114026963,5,"[930.0, 643.0, 415.0, 654.0, 771.0]",1,0
human_by_20k,part_1471.txt,12.078665183312603,2.563964362016742,21.74366296469742,4.13123294618814,6.195066744049116,4.943034578681139,0.023576792,3.778091852763202,0.4300323515374069,0.766961989529378,0.3458630136986301,5,"[493.0, 756.0, 847.0, 931.0, 955.0]",1,0
human_by_20k,part_1473.txt,11.905443921538946,2.2241682913097707,21.43082758539268,4.2410143358522605,10.668379343731043,6.832211616057847,0.035419866,3.430523791591214,0.4015524594537992,0.7667189894130719,0.3146988500512353,5,"[702.0, 737.0, 417.0, 802.0, 873.0]",1,0
human_by_20k,part_1475.txt,11.700313578682136,2.550295605140488,21.0323231710481,4.0562998228141,5.635427990614251,4.756618251362646,0.03597206,3.7800754619815935,0.4226834821656273,0.7646217900101717,0.2985803520726859,5,"[855.0, 615.0, 638.0, 665.0, 585.0]",1,0
human_by_20k,part_1479.txt,12.3672923414036,2.246503775489644,22.476568276875504,4.213531773868736,5.814699683907637,5.034779710721173,0.033937953,3.800235881028327,0.4268194940660425,0.7677956135399362,0.3620231542987284,5,"[827.0, 1002.0, 1097.0, 789.0, 1060.0]",1,0
human_by_20k,part_1480.txt,12.08612903223874,2.1110029179561214,21.47479612439512,3.99616812864966,6.246917961521717,5.126915699002044,0.026104707,3.817208321537596,0.384718405240541,0.7682362632836839,0.3828781512605042,6,"[956.0, 597.0, 704.0, 576.0, 790.0, 822.0]",1,0
human_by_20k,part_1482.txt,12.03943272501274,2.2662944435275083,21.95898025633812,3.990865599965567,5.69219733774688,4.785085022457414,0.021744378,3.898536021162566,0.426577012272935,0.7678918743274975,0.330517313308302,5,"[888.0, 746.0, 811.0, 903.0, 648.0]",1,0
human_by_20k,part_1483.txt,12.190104212281074,1.3964380467234123,22.19968747229628,4.123824598726106,5.603534493303,4.748710739510762,0.03349406,3.877297266124828,0.4791767575157831,0.768480178727591,0.3348270823185582,4,"[864.0, 1236.0, 1109.0, 1033.0]",1,0
human_by_20k,part_1485.txt,12.17272276320476,2.075383531548792,21.532393137516724,4.051985286952184,6.010280815976267,4.986603557327497,0.030107846,3.929899422786455,0.4248798000897076,0.7669618731337757,0.3332676389436342,5,"[1103.0, 587.0, 914.0, 750.0, 968.0]",1,0
